delay_probability,risk_score,actual_delayed,risk_tier
0.8540575,85.4,1,Critical Risk
0.12724191,12.7,0,Low Risk
0.011407702,1.1,0,Low Risk
0.6976609,69.8,1,High Risk
0.72698295,72.7,0,High Risk
0.014450868,1.4,0,Low Risk
0.014450868,1.4,0,Low Risk
0.11510456,11.5,0,Low Risk
0.01126618,1.1,0,Low Risk
0.16070946,16.1,0,Low Risk
0.28327915,28.3,0,Low Risk
0.11568892,11.6,0,Low Risk
0.09329863,9.3,0,Low Risk
0.01126618,1.1,0,Low Risk
0.1359685,13.6,0,Low Risk
0.75506335,75.5,1,High Risk
0.111382075,11.1,0,Low Risk
0.3174256,31.7,0,Medium Risk
0.46922445,46.9,0,Medium Risk
0.014450868,1.4,0,Low Risk
0.050505217,5.1,0,Low Risk
0.47960836,48.0,0,Medium Risk
0.13934635,13.9,0,Low Risk
0.32428363,32.4,0,Medium Risk
0.060863763,6.1,0,Low Risk
0.5190084,51.9,0,Medium Risk
0.2807985,28.1,0,Low Risk
0.25656015,25.7,0,Low Risk
0.64567053,64.6,1,High Risk
0.30863178,30.9,0,Medium Risk
0.80536216,80.5,0,Critical Risk
0.41227075,41.2,0,Medium Risk
0.014450868,1.4,0,Low Risk
0.1499964,15.0,0,Low Risk
0.85986704,86.0,1,Critical Risk
0.13378476,13.4,0,Low Risk
0.49966726,50.0,0,Medium Risk
0.08663488,8.7,0,Low Risk
0.014519809,1.5,0,Low Risk
0.35964563,36.0,0,Medium Risk
0.67470366,67.5,1,High Risk
0.578788,57.9,0,Medium Risk
0.1302584,13.0,0,Low Risk
0.2652881,26.5,0,Low Risk
0.12214934,12.2,0,Low Risk
0.034432355,3.4,0,Low Risk
0.01126618,1.1,0,Low Risk
0.014519809,1.5,0,Low Risk
0.14619336,14.6,0,Low Risk
0.8585422,85.9,1,Critical Risk
0.08609372,8.6,0,Low Risk
0.5113208,51.1,0,Medium Risk
0.06633253,6.6,0,Low Risk
0.06271414,6.3,0,Low Risk
0.26914495,26.9,0,Low Risk
0.030047726,3.0,0,Low Risk
0.18125132,18.1,0,Low Risk
0.3840326,38.4,0,Medium Risk
0.73512983,73.5,0,High Risk
0.14760688,14.8,0,Low Risk
0.01126618,1.1,0,Low Risk
0.22156157,22.2,0,Low Risk
0.9278236,92.8,1,Critical Risk
0.6942142,69.4,1,High Risk
0.20719193,20.7,0,Low Risk
0.7904485,79.0,1,High Risk
0.021881068,2.2,0,Low Risk
0.01126618,1.1,0,Low Risk
0.5956478,59.6,0,Medium Risk
0.8925772,89.3,1,Critical Risk
0.43599483,43.6,0,Medium Risk
0.014944473,1.5,0,Low Risk
0.67932713,67.9,0,High Risk
0.26152226,26.2,0,Low Risk
0.1974921,19.7,0,Low Risk
0.4013774,40.1,0,Medium Risk
0.13896011,13.9,0,Low Risk
0.076322794,7.6,0,Low Risk
0.574714,57.5,1,Medium Risk
0.6823674,68.2,0,High Risk
0.3062459,30.6,0,Medium Risk
0.684217,68.4,0,High Risk
0.91043746,91.0,1,Critical Risk
0.57350045,57.4,1,Medium Risk
0.36304563,36.3,0,Medium Risk
0.38986173,39.0,0,Medium Risk
0.22320504,22.3,0,Low Risk
0.9673373,96.7,1,Critical Risk
0.7505554,75.1,1,High Risk
0.9561405,95.6,1,Critical Risk
0.20379728,20.4,0,Low Risk
0.71059424,71.1,1,High Risk
0.56450766,56.5,0,Medium Risk
0.05720205,5.7,0,Low Risk
0.18113056,18.1,0,Low Risk
0.96486145,96.5,1,Critical Risk
0.17644905,17.6,0,Low Risk
0.36500564,36.5,0,Medium Risk
0.056179315,5.6,0,Low Risk
0.14587533,14.6,0,Low Risk
0.01126618,1.1,0,Low Risk
0.17663902,17.7,0,Low Risk
0.642919,64.3,0,High Risk
0.07900859,7.9,0,Low Risk
0.6766628,67.7,0,High Risk
0.31297696,31.3,0,Medium Risk
0.060852192,6.1,0,Low Risk
0.15099542,15.1,0,Low Risk
0.7770361,77.7,1,High Risk
0.40815622,40.8,0,Medium Risk
0.01126618,1.1,0,Low Risk
0.060852192,6.1,0,Low Risk
0.14515218,14.5,0,Low Risk
0.3526778,35.3,0,Medium Risk
0.07086214,7.1,0,Low Risk
0.014450868,1.4,0,Low Risk
0.6059253,60.6,0,High Risk
0.23768456,23.8,0,Low Risk
0.8887831,88.9,1,Critical Risk
0.08359403,8.4,0,Low Risk
0.019781081,2.0,0,Low Risk
0.01126618,1.1,0,Low Risk
0.014450868,1.4,0,Low Risk
0.7863545,78.6,1,High Risk
0.8300232,83.0,1,Critical Risk
0.079804316,8.0,0,Low Risk
0.9648747,96.5,1,Critical Risk
0.014519809,1.5,0,Low Risk
0.13414027,13.4,0,Low Risk
0.21408454,21.4,0,Low Risk
0.08520725,8.5,0,Low Risk
0.060852192,6.1,1,Low Risk
0.056245774,5.6,0,Low Risk
0.5763594,57.6,0,Medium Risk
0.32194987,32.2,0,Medium Risk
0.8451411,84.5,1,Critical Risk
0.25836354,25.8,0,Low Risk
0.04828134,4.8,0,Low Risk
0.79643655,79.6,1,High Risk
0.66031873,66.0,1,High Risk
0.8478171,84.8,1,Critical Risk
0.65917706,65.9,0,High Risk
0.2039654,20.4,0,Low Risk
0.060863763,6.1,0,Low Risk
0.8491909,84.9,1,Critical Risk
0.70199764,70.2,1,High Risk
0.19798735,19.8,0,Low Risk
0.01126618,1.1,0,Low Risk
0.54499185,54.5,0,Medium Risk
0.58035153,58.0,1,Medium Risk
0.8940206,89.4,1,Critical Risk
0.28063402,28.1,0,Low Risk
0.36782473,36.8,0,Medium Risk
0.8744009,87.4,1,Critical Risk
0.60303223,60.3,0,High Risk
0.25123075,25.1,0,Low Risk
0.05981368,6.0,0,Low Risk
0.4531253,45.3,0,Medium Risk
0.8027977,80.3,1,Critical Risk
0.6624162,66.2,0,High Risk
0.012691056,1.3,0,Low Risk
0.08131885,8.1,0,Low Risk
0.5042757,50.4,1,Medium Risk
0.31808695,31.8,0,Medium Risk
0.26465586,26.5,0,Low Risk
0.86936235,86.9,1,Critical Risk
0.21403956,21.4,0,Low Risk
0.2680715,26.8,0,Low Risk
0.01126618,1.1,0,Low Risk
0.66042596,66.0,1,High Risk
0.01126618,1.1,0,Low Risk
0.6536499,65.4,0,High Risk
0.027584625,2.8,0,Low Risk
0.10442306,10.4,0,Low Risk
0.557675,55.8,0,Medium Risk
0.12726237,12.7,0,Low Risk
0.18477568,18.5,0,Low Risk
0.32649618,32.6,0,Medium Risk
0.9415466,94.2,1,Critical Risk
0.75066924,75.1,1,High Risk
0.95213646,95.2,1,Critical Risk
0.18745719,18.7,0,Low Risk
0.060812257,6.1,0,Low Risk
0.8585834,85.9,1,Critical Risk
0.31641415,31.6,0,Medium Risk
0.6934638,69.3,1,High Risk
0.18474242,18.5,0,Low Risk
0.01126618,1.1,0,Low Risk
0.30186266,30.2,0,Medium Risk
0.7071275,70.7,0,High Risk
0.17344734,17.3,0,Low Risk
0.79528564,79.5,1,High Risk
0.23699942,23.7,0,Low Risk
0.43952614,44.0,0,Medium Risk
0.18978477,19.0,0,Low Risk
0.20272696,20.3,0,Low Risk
0.01126618,1.1,0,Low Risk
0.58693385,58.7,0,Medium Risk
0.06457385,6.5,0,Low Risk
0.84233314,84.2,1,Critical Risk
0.014519809,1.5,0,Low Risk
0.8509774,85.1,1,Critical Risk
0.023030574,2.3,0,Low Risk
0.16596952,16.6,0,Low Risk
0.15258004,15.3,0,Low Risk
0.01126618,1.1,0,Low Risk
0.060863763,6.1,0,Low Risk
0.01126618,1.1,0,Low Risk
0.14212197,14.2,0,Low Risk
0.354616,35.5,0,Medium Risk
0.08030223,8.0,0,Low Risk
0.36289313,36.3,0,Medium Risk
0.14559373,14.6,0,Low Risk
0.50579,50.6,0,Medium Risk
0.01126618,1.1,0,Low Risk
0.29385924,29.4,0,Low Risk
0.20777117,20.8,0,Low Risk
0.63258857,63.3,0,High Risk
0.18104973,18.1,0,Low Risk
0.013516855,1.4,0,Low Risk
0.51721,51.7,0,Medium Risk
0.016108437,1.6,0,Low Risk
0.2868906,28.7,0,Low Risk
0.013655763,1.4,0,Low Risk
0.5190765,51.9,0,Medium Risk
0.15050535,15.1,0,Low Risk
0.19055872,19.1,0,Low Risk
0.6947617,69.5,1,High Risk
0.27132386,27.1,0,Low Risk
0.25980577,26.0,1,Low Risk
0.5763594,57.6,0,Medium Risk
0.7655414,76.6,1,High Risk
0.19184604,19.2,0,Low Risk
0.31775373,31.8,0,Medium Risk
0.4256799,42.6,1,Medium Risk
0.5363059,53.6,0,Medium Risk
0.38217914,38.2,0,Medium Risk
0.68401116,68.4,1,High Risk
0.4136467,41.4,0,Medium Risk
0.069679014,7.0,0,Low Risk
0.06856092,6.9,0,Low Risk
0.6463246,64.6,0,High Risk
0.24182038,24.2,0,Low Risk
0.5692435,56.9,1,Medium Risk
0.8183299,81.8,1,Critical Risk
0.26529616,26.5,0,Low Risk
0.37401482,37.4,0,Medium Risk
0.32289952,32.3,0,Medium Risk
0.7036615,70.4,1,High Risk
0.38558975,38.6,0,Medium Risk
0.5091642,50.9,0,Medium Risk
0.014450868,1.4,0,Low Risk
0.5285595,52.9,0,Medium Risk
0.016108437,1.6,0,Low Risk
0.173646,17.4,0,Low Risk
0.8490307,84.9,1,Critical Risk
0.803826,80.4,0,Critical Risk
0.26101318,26.1,0,Low Risk
0.15889795,15.9,0,Low Risk
0.40469512,40.5,0,Medium Risk
0.014944473,1.5,0,Low Risk
0.37388316,37.4,0,Medium Risk
0.76124614,76.1,1,High Risk
0.25516298,25.5,0,Low Risk
0.69994307,70.0,0,High Risk
0.66905105,66.9,0,High Risk
0.05567039,5.6,0,Low Risk
0.45059276,45.1,0,Medium Risk
0.060863763,6.1,0,Low Risk
0.5984856,59.8,0,Medium Risk
0.6198569,62.0,0,High Risk
0.122091524,12.2,0,Low Risk
0.30255476,30.3,0,Medium Risk
0.062504165,6.3,0,Low Risk
0.53509295,53.5,0,Medium Risk
0.020785334,2.1,0,Low Risk
0.45392486,45.4,0,Medium Risk
0.01126618,1.1,0,Low Risk
0.08293906,8.3,0,Low Risk
0.62061596,62.1,0,High Risk
0.08716297,8.7,0,Low Risk
0.8095518,81.0,1,Critical Risk
0.13803133,13.8,0,Low Risk
0.014450868,1.4,0,Low Risk
0.5091642,50.9,0,Medium Risk
0.2933061,29.3,0,Low Risk
0.66987514,67.0,0,High Risk
0.21373042,21.4,0,Low Risk
0.26215112,26.2,0,Low Risk
0.23015882,23.0,0,Low Risk
0.21296579,21.3,0,Low Risk
0.3532387,35.3,0,Medium Risk
0.2236859,22.4,0,Low Risk
0.19322464,19.3,0,Low Risk
0.014519809,1.5,0,Low Risk
0.117499605,11.7,0,Low Risk
0.22206925,22.2,1,Low Risk
0.86358196,86.4,1,Critical Risk
0.08992706,9.0,0,Low Risk
0.32973185,33.0,0,Medium Risk
0.26914495,26.9,0,Low Risk
0.46853188,46.9,0,Medium Risk
0.9771286,97.7,1,Critical Risk
0.93673027,93.7,1,Critical Risk
0.11669079,11.7,0,Low Risk
0.31833994,31.8,0,Medium Risk
0.5749026,57.5,0,Medium Risk
0.76449007,76.4,1,High Risk
0.060852192,6.1,0,Low Risk
0.7933202,79.3,1,High Risk
0.4340648,43.4,0,Medium Risk
0.6666957,66.7,0,High Risk
0.25150183,25.2,0,Low Risk
0.87284654,87.3,1,Critical Risk
0.5802482,58.0,0,Medium Risk
0.034432355,3.4,0,Low Risk
0.65441966,65.4,0,High Risk
0.5070412,50.7,0,Medium Risk
0.075692706,7.6,0,Low Risk
0.01722037,1.7,0,Low Risk
0.20313548,20.3,0,Low Risk
0.39724618,39.7,0,Medium Risk
0.66041493,66.0,0,High Risk
0.3496177,35.0,0,Medium Risk
0.060863763,6.1,0,Low Risk
0.01126618,1.1,0,Low Risk
0.16380432,16.4,0,Low Risk
0.11165964,11.2,0,Low Risk
0.66100127,66.1,1,High Risk
0.7248411,72.5,0,High Risk
0.23670903,23.7,0,Low Risk
0.101667546,10.2,0,Low Risk
0.36794534,36.8,0,Medium Risk
0.28498074,28.5,0,Low Risk
0.69046754,69.0,0,High Risk
0.20468594,20.5,0,Low Risk
0.6361821,63.6,0,High Risk
0.7877411,78.8,0,High Risk
0.014519809,1.5,0,Low Risk
0.11762221,11.8,0,Low Risk
0.3346564,33.5,0,Medium Risk
0.5279146,52.8,0,Medium Risk
0.2882239,28.8,0,Low Risk
0.824826,82.5,1,Critical Risk
0.9648747,96.5,1,Critical Risk
0.24703282,24.7,0,Low Risk
0.08524521,8.5,0,Low Risk
0.17632861,17.6,0,Low Risk
0.06633816,6.6,0,Low Risk
0.8924097,89.2,1,Critical Risk
0.45361492,45.4,0,Medium Risk
0.060852192,6.1,0,Low Risk
0.6478322,64.8,0,High Risk
0.52942616,52.9,0,Medium Risk
0.54319334,54.3,0,Medium Risk
0.014944473,1.5,0,Low Risk
0.24210498,24.2,0,Low Risk
0.33595452,33.6,0,Medium Risk
0.15423349,15.4,0,Low Risk
0.60556173,60.6,1,High Risk
0.91492903,91.5,1,Critical Risk
0.030047726,3.0,0,Low Risk
0.014944473,1.5,0,Low Risk
0.16447927,16.4,0,Low Risk
0.014450868,1.4,0,Low Risk
0.030047726,3.0,0,Low Risk
0.38673192,38.7,0,Medium Risk
0.6309819,63.1,0,High Risk
0.21164276,21.2,0,Low Risk
0.20469818,20.5,1,Low Risk
0.021092767,2.1,0,Low Risk
0.48965728,49.0,1,Medium Risk
0.475623,47.6,1,Medium Risk
0.6292746,62.9,0,High Risk
0.18169656,18.2,0,Low Risk
0.084579036,8.5,0,Low Risk
0.19920862,19.9,0,Low Risk
0.08654595,8.7,0,Low Risk
0.17860647,17.9,0,Low Risk
0.13198563,13.2,0,Low Risk
0.24329011,24.3,0,Low Risk
0.96486145,96.5,1,Critical Risk
0.08196538,8.2,0,Low Risk
0.19355488,19.4,0,Low Risk
0.6897554,69.0,1,High Risk
0.3033359,30.3,0,Medium Risk
0.014519809,1.5,0,Low Risk
0.8769031,87.7,1,Critical Risk
0.79372925,79.4,1,High Risk
0.060863763,6.1,0,Low Risk
0.44342792,44.3,1,Medium Risk
0.6436969,64.4,1,High Risk
0.076835886,7.7,0,Low Risk
0.014450868,1.4,0,Low Risk
0.24423043,24.4,0,Low Risk
0.39962292,40.0,0,Medium Risk
0.014450868,1.4,0,Low Risk
0.72691137,72.7,1,High Risk
0.5439183,54.4,1,Medium Risk
0.019607933,2.0,0,Low Risk
0.01126618,1.1,0,Low Risk
0.84820324,84.8,1,Critical Risk
0.10680667,10.7,0,Low Risk
0.40447104,40.4,0,Medium Risk
0.07241675,7.2,0,Low Risk
0.7708127,77.1,0,High Risk
0.54896176,54.9,0,Medium Risk
0.014450868,1.4,0,Low Risk
0.92000073,92.0,1,Critical Risk
0.043427393,4.3,0,Low Risk
0.021881068,2.2,0,Low Risk
0.014450868,1.4,0,Low Risk
0.12294484,12.3,0,Low Risk
0.29243854,29.2,0,Low Risk
0.16733956,16.7,0,Low Risk
0.5728071,57.3,0,Medium Risk
0.7810667,78.1,1,High Risk
0.2418541,24.2,0,Low Risk
0.36540154,36.5,0,Medium Risk
0.060852192,6.1,0,Low Risk
0.39228168,39.2,0,Medium Risk
0.93316036,93.3,1,Critical Risk
0.972636,97.3,1,Critical Risk
0.09012898,9.0,0,Low Risk
0.95185775,95.2,1,Critical Risk
0.1930742,19.3,0,Low Risk
0.050577536,5.1,0,Low Risk
0.8152234,81.5,1,Critical Risk
0.5945638,59.5,0,Medium Risk
0.6189188,61.9,0,High Risk
0.56253433,56.3,1,Medium Risk
0.31023607,31.0,0,Medium Risk
0.5418752,54.2,1,Medium Risk
0.059838712,6.0,0,Low Risk
0.027423367,2.7,0,Low Risk
0.1497783,15.0,0,Low Risk
0.81819165,81.8,0,Critical Risk
0.06754597,6.8,0,Low Risk
0.31737968,31.7,0,Medium Risk
0.41723424,41.7,0,Medium Risk
0.03541753,3.5,0,Low Risk
0.94565326,94.6,1,Critical Risk
0.20972945,21.0,0,Low Risk
0.24141224,24.1,1,Low Risk
0.062437046,6.2,0,Low Risk
0.29232347,29.2,0,Low Risk
0.16527839,16.5,0,Low Risk
0.35293058,35.3,0,Medium Risk
0.47810856,47.8,0,Medium Risk
0.25844038,25.8,0,Low Risk
0.01126618,1.1,0,Low Risk
0.29199237,29.2,0,Low Risk
0.29069647,29.1,0,Low Risk
0.29102173,29.1,0,Low Risk
0.8726123,87.3,0,Critical Risk
0.069980234,7.0,0,Low Risk
0.388726,38.9,0,Medium Risk
0.24587172,24.6,0,Low Risk
0.20404328,20.4,0,Low Risk
0.1909047,19.1,0,Low Risk
0.7104494,71.0,0,High Risk
0.63535196,63.5,0,High Risk
0.2731445,27.3,0,Low Risk
0.5238227,52.4,0,Medium Risk
0.014519809,1.5,0,Low Risk
0.060852192,6.1,0,Low Risk
0.81776035,81.8,1,Critical Risk
0.9726114,97.3,1,Critical Risk
0.014450868,1.4,0,Low Risk
0.016108437,1.6,0,Low Risk
0.5918536,59.2,1,Medium Risk
0.010554113,1.1,0,Low Risk
0.7513657,75.1,1,High Risk
0.014944473,1.5,0,Low Risk
0.8223089,82.2,1,Critical Risk
0.028797442,2.9,0,Low Risk
0.29679736,29.7,0,Low Risk
0.21349661,21.3,0,Low Risk
0.060852192,6.1,0,Low Risk
0.4174944,41.7,0,Medium Risk
0.20040001,20.0,0,Low Risk
0.6497557,65.0,0,High Risk
0.5425227,54.3,0,Medium Risk
0.01126618,1.1,0,Low Risk
0.90325165,90.3,1,Critical Risk
0.6897122,69.0,1,High Risk
0.5508455,55.1,0,Medium Risk
0.058583677,5.9,0,Low Risk
0.26237082,26.2,0,Low Risk
0.79901254,79.9,1,High Risk
0.7753869,77.5,1,High Risk
0.06642079,6.6,0,Low Risk
0.8787021,87.9,0,Critical Risk
0.90979356,91.0,1,Critical Risk
0.6839887,68.4,1,High Risk
0.11177987,11.2,0,Low Risk
0.09473293,9.5,0,Low Risk
0.25738177,25.7,0,Low Risk
0.66042596,66.0,1,High Risk
0.5910609,59.1,0,Medium Risk
0.6064941,60.6,0,High Risk
0.014450868,1.4,0,Low Risk
0.6618107,66.2,1,High Risk
0.36904356,36.9,0,Medium Risk
0.014519809,1.5,0,Low Risk
0.88726246,88.7,0,Critical Risk
0.12746435,12.7,0,Low Risk
0.060863763,6.1,0,Low Risk
0.01126618,1.1,0,Low Risk
0.096840166,9.7,0,Low Risk
0.014944473,1.5,0,Low Risk
0.5136282,51.4,1,Medium Risk
0.4844798,48.4,0,Medium Risk
0.21917236,21.9,0,Low Risk
0.01126618,1.1,0,Low Risk
0.25494596,25.5,0,Low Risk
0.5226695,52.3,0,Medium Risk
0.01722037,1.7,0,Low Risk
0.66171443,66.2,1,High Risk
0.17932473,17.9,0,Low Risk
0.6952296,69.5,1,High Risk
0.26959345,27.0,0,Low Risk
0.893015,89.3,1,Critical Risk
0.92469096,92.5,1,Critical Risk
0.014519809,1.5,0,Low Risk
0.09669351,9.7,0,Low Risk
0.6337868,63.4,0,High Risk
0.41161054,41.2,0,Medium Risk
0.63611174,63.6,1,High Risk
0.021520138,2.2,0,Low Risk
0.4186183,41.9,0,Medium Risk
0.6954336,69.5,1,High Risk
0.8041151,80.4,0,Critical Risk
0.15131584,15.1,0,Low Risk
0.014944473,1.5,0,Low Risk
0.8383706,83.8,1,Critical Risk
0.7323533,73.2,1,High Risk
0.01126618,1.1,0,Low Risk
0.19707985,19.7,0,Low Risk
0.15379739,15.4,0,Low Risk
0.10216183,10.2,0,Low Risk
0.050505217,5.1,0,Low Risk
0.5494768,54.9,1,Medium Risk
0.20663626,20.7,0,Low Risk
0.92169327,92.2,1,Critical Risk
0.01722037,1.7,0,Low Risk
0.38788936,38.8,0,Medium Risk
0.58436835,58.4,0,Medium Risk
0.022517407,2.3,0,Low Risk
0.6761279,67.6,0,High Risk
0.40659,40.7,0,Medium Risk
0.972636,97.3,1,Critical Risk
0.59643096,59.6,0,Medium Risk
0.629629,63.0,1,High Risk
0.40319166,40.3,0,Medium Risk
0.25861844,25.9,0,Low Risk
0.14588903,14.6,0,Low Risk
0.6433093,64.3,1,High Risk
0.32943702,32.9,0,Medium Risk
0.71082705,71.1,0,High Risk
0.12837036,12.8,0,Low Risk
0.96475637,96.5,1,Critical Risk
0.039473433,3.9,0,Low Risk
0.8859445,88.6,1,Critical Risk
0.7849291,78.5,1,High Risk
0.9130277,91.3,1,Critical Risk
0.9596812,96.0,1,Critical Risk
0.61786073,61.8,0,High Risk
0.14759421,14.8,0,Low Risk
0.35598308,35.6,0,Medium Risk
0.12529753,12.5,0,Low Risk
0.01126618,1.1,0,Low Risk
0.014450868,1.4,0,Low Risk
0.17663902,17.7,0,Low Risk
0.59433836,59.4,0,Medium Risk
0.23328999,23.3,0,Low Risk
0.060852192,6.1,0,Low Risk
0.22419655,22.4,0,Low Risk
0.034432355,3.4,0,Low Risk
0.01126618,1.1,0,Low Risk
0.12131448,12.1,0,Low Risk
0.17564318,17.6,0,Low Risk
0.7933202,79.3,1,High Risk
0.03139719,3.1,0,Low Risk
0.7196359,72.0,0,High Risk
0.22184436,22.2,0,Low Risk
0.8803714,88.0,1,Critical Risk
0.93192226,93.2,1,Critical Risk
0.8037689,80.4,1,Critical Risk
0.01126618,1.1,0,Low Risk
0.45491183,45.5,0,Medium Risk
0.6287177,62.9,1,High Risk
0.1930742,19.3,0,Low Risk
0.6811264,68.1,1,High Risk
0.29877982,29.9,0,Low Risk
0.014450868,1.4,0,Low Risk
0.014944473,1.5,0,Low Risk
0.056245774,5.6,0,Low Risk
0.12863745,12.9,0,Low Risk
0.63362134,63.4,0,High Risk
0.7180462,71.8,1,High Risk
0.49504882,49.5,0,Medium Risk
0.49966726,50.0,0,Medium Risk
0.36176917,36.2,0,Medium Risk
0.33427814,33.4,1,Medium Risk
0.62090427,62.1,1,High Risk
0.9235931,92.4,1,Critical Risk
0.67261076,67.3,0,High Risk
0.7863545,78.6,0,High Risk
0.03269301,3.3,0,Low Risk
0.014450868,1.4,0,Low Risk
0.01126618,1.1,0,Low Risk
0.875825,87.6,1,Critical Risk
0.014519809,1.5,0,Low Risk
0.047398865,4.7,0,Low Risk
0.6059136,60.6,1,High Risk
0.014450868,1.4,0,Low Risk
0.36289197,36.3,0,Medium Risk
0.6251571,62.5,0,High Risk
0.92402166,92.4,1,Critical Risk
0.30096933,30.1,0,Medium Risk
0.57488143,57.5,1,Medium Risk
0.57786083,57.8,1,Medium Risk
0.67718285,67.7,0,High Risk
0.81036067,81.0,1,Critical Risk
0.8451413,84.5,1,Critical Risk
0.34258115,34.3,0,Medium Risk
0.055688422,5.6,0,Low Risk
0.54024756,54.0,0,Medium Risk
0.09077688,9.1,0,Low Risk
0.014519809,1.5,0,Low Risk
0.73201984,73.2,1,High Risk
0.060863763,6.1,0,Low Risk
0.9439451,94.4,1,Critical Risk
0.49375674,49.4,0,Medium Risk
0.49224806,49.2,0,Medium Risk
0.01126618,1.1,0,Low Risk
0.08468027,8.5,0,Low Risk
0.475623,47.6,0,Medium Risk
0.47147375,47.1,0,Medium Risk
0.03006255,3.0,0,Low Risk
0.17870182,17.9,0,Low Risk
0.8209186,82.1,1,Critical Risk
0.68433505,68.4,1,High Risk
0.056245774,5.6,0,Low Risk
0.2005267,20.1,0,Low Risk
0.5143043,51.4,0,Medium Risk
0.050505217,5.1,0,Low Risk
0.6375258,63.8,0,High Risk
0.7510163,75.1,1,High Risk
0.5122598,51.2,1,Medium Risk
0.014450868,1.4,0,Low Risk
0.056245774,5.6,0,Low Risk
0.15250573,15.3,0,Low Risk
0.40080747,40.1,0,Medium Risk
0.11377096,11.4,0,Low Risk
0.95746756,95.7,1,Critical Risk
0.27383623,27.4,0,Low Risk
0.01126618,1.1,0,Low Risk
0.8294242,82.9,0,Critical Risk
0.54391396,54.4,1,Medium Risk
0.8016184,80.2,1,Critical Risk
0.7829209,78.3,1,High Risk
0.093942456,9.4,0,Low Risk
0.6189188,61.9,0,High Risk
0.20719193,20.7,0,Low Risk
0.4205526,42.1,0,Medium Risk
0.65954936,66.0,0,High Risk
0.060863763,6.1,0,Low Risk
0.5042741,50.4,0,Medium Risk
0.35586268,35.6,0,Medium Risk
0.014944473,1.5,0,Low Risk
0.6466978,64.7,0,High Risk
0.34997597,35.0,1,Medium Risk
0.48498294,48.5,0,Medium Risk
0.6229273,62.3,1,High Risk
0.15672134,15.7,0,Low Risk
0.060863763,6.1,0,Low Risk
0.014450868,1.4,0,Low Risk
0.07344626,7.3,0,Low Risk
0.56533533,56.5,0,Medium Risk
0.3178645,31.8,0,Medium Risk
0.056245774,5.6,0,Low Risk
0.060863763,6.1,0,Low Risk
0.79901254,79.9,1,High Risk
0.4317317,43.2,0,Medium Risk
0.088736646,8.9,0,Low Risk
0.6587522,65.9,0,High Risk
0.250148,25.0,0,Low Risk
0.10327101,10.3,0,Low Risk
0.014450868,1.4,0,Low Risk
0.030047726,3.0,0,Low Risk
0.060863763,6.1,0,Low Risk
0.24720013,24.7,0,Low Risk
0.014450868,1.4,0,Low Risk
0.25982156,26.0,0,Low Risk
0.090787746,9.1,0,Low Risk
0.10333928,10.3,0,Low Risk
0.10378832,10.4,0,Low Risk
0.9290148,92.9,1,Critical Risk
0.17644905,17.6,0,Low Risk
0.014450868,1.4,0,Low Risk
0.01126618,1.1,0,Low Risk
0.8518726,85.2,1,Critical Risk
0.01126618,1.1,0,Low Risk
0.48907873,48.9,0,Medium Risk
0.49824527,49.8,0,Medium Risk
0.08007593,8.0,0,Low Risk
0.48130703,48.1,0,Medium Risk
0.47132888,47.1,0,Medium Risk
0.02820181,2.8,0,Low Risk
0.80071956,80.1,1,Critical Risk
0.34690797,34.7,0,Medium Risk
0.028797442,2.9,0,Low Risk
0.014450868,1.4,0,Low Risk
0.77957034,78.0,1,High Risk
0.060863763,6.1,0,Low Risk
0.01126618,1.1,0,Low Risk
0.26144645,26.1,0,Low Risk
0.01126618,1.1,0,Low Risk
0.9771286,97.7,1,Critical Risk
0.1808437,18.1,0,Low Risk
0.2601001,26.0,0,Low Risk
0.014450868,1.4,0,Low Risk
0.23266871,23.3,0,Low Risk
0.49079457,49.1,0,Medium Risk
0.32113034,32.1,0,Medium Risk
0.83387697,83.4,0,Critical Risk
0.18391079,18.4,0,Low Risk
0.39228585,39.2,0,Medium Risk
0.24228488,24.2,0,Low Risk
0.8512927,85.1,1,Critical Risk
0.9726114,97.3,1,Critical Risk
0.1717432,17.2,0,Low Risk
0.7196359,72.0,1,High Risk
0.014450868,1.4,0,Low Risk
0.9771286,97.7,1,Critical Risk
0.2919274,29.2,0,Low Risk
0.12969278,13.0,0,Low Risk
0.014519809,1.5,0,Low Risk
0.47154614,47.2,0,Medium Risk
0.30690527,30.7,0,Medium Risk
0.09352074,9.4,0,Low Risk
0.42291185,42.3,0,Medium Risk
0.72487634,72.5,1,High Risk
0.6404562,64.0,1,High Risk
0.39207554,39.2,0,Medium Risk
0.22709963,22.7,0,Low Risk
0.091575615,9.2,0,Low Risk
0.48965496,49.0,0,Medium Risk
0.67236954,67.2,0,High Risk
0.7320046,73.2,1,High Risk
0.30546042,30.5,0,Medium Risk
0.014944473,1.5,0,Low Risk
0.6755209,67.6,0,High Risk
0.014519809,1.5,0,Low Risk
0.8499433,85.0,1,Critical Risk
0.7685686,76.9,1,High Risk
0.6308287,63.1,0,High Risk
0.38467446,38.5,0,Medium Risk
0.8111812,81.1,1,Critical Risk
0.7196359,72.0,0,High Risk
0.19041751,19.0,0,Low Risk
0.014519809,1.5,0,Low Risk
0.20765145,20.8,0,Low Risk
0.148011,14.8,0,Low Risk
0.7569625,75.7,0,High Risk
0.5587147,55.9,1,Medium Risk
0.060863763,6.1,0,Low Risk
0.95496017,95.5,1,Critical Risk
